member_id,first_name,last_name,email,position,phone,zip,major_name,college,budget_id,spent,remaining,Budget,event_name,Date,location,Expense,Income,city,county,state
recf4UKTfipCzgcSA,Garrett,Gerke,garrett.gerke@lpu.edu,Member,738-555-2267,21801,Human Development and Family Studies,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,103.62,50,Salisbury,Wicomico County,Maryland
recf4UKTfipCzgcSA,Garrett,Gerke,garrett.gerke@lpu.edu,Member,738-555-2267,21801,Human Development and Family Studies,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,28.15,50,Salisbury,Wicomico County,Maryland
recf4UKTfipCzgcSA,Garrett,Gerke,garrett.gerke@lpu.edu,Member,738-555-2267,21801,Human Development and Family Studies,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,195.3,50,Salisbury,Wicomico County,Maryland
recf4UKTfipCzgcSA,Garrett,Gerke,garrett.gerke@lpu.edu,Member,738-555-2267,21801,Human Development and Family Studies,College of Education & Human Services,recvKTAWAFKkVNnXQ,122.06,27.94,150,Yearly Kickoff,03-09-2019,MU 215,122.06,50,Salisbury,Wicomico County,Maryland
recf4UKTfipCzgcSA,Garrett,Gerke,garrett.gerke@lpu.edu,Member,738-555-2267,21801,Human Development and Family Studies,College of Education & Human Services,recMc8TbR76rmUSHG,54.25,0.75,55,September Meeting,10-09-2019,MU 215,54.25,50,Salisbury,Wicomico County,Maryland
recf4UKTfipCzgcSA,Garrett,Gerke,garrett.gerke@lpu.edu,Member,738-555-2267,21801,Human Development and Family Studies,College of Education & Human Services,recwXIiKoBMjXJsGZ,101.94,48.06,150,September Meeting,10-09-2019,MU 215,51.81,50,Salisbury,Wicomico County,Maryland
recf4UKTfipCzgcSA,Garrett,Gerke,garrett.gerke@lpu.edu,Member,738-555-2267,21801,Human Development and Family Studies,College of Education & Human Services,recwXIiKoBMjXJsGZ,101.94,48.06,150,September Meeting,10-09-2019,MU 215,50.13,50,Salisbury,Wicomico County,Maryland
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recJOc7f9KgpgJm5q,6,4,10,October Speaker,22-10-2019,MU 215,6,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recZuCiQzCDAs4zDQ,13.45,11.55,25,October Speaker,22-10-2019,MU 215,13.45,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recr60T1tLsfdICV8,154.34,0.66,155,October Speaker,22-10-2019,MU 215,92.82,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recr60T1tLsfdICV8,154.34,0.66,155,October Speaker,22-10-2019,MU 215,61.52,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recsI0IzpUuxl2bPh,67.81,7.19,75,October Speaker,22-10-2019,MU 215,67.81,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,rec0QmEc3cSQFQ6V2,67.81,7.19,75,September Speaker,24-09-2019,MU 215,67.81,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,rec5V70sIuIgpOzDT,173.06,-23.06,150,September Speaker,24-09-2019,MU 215,59.73,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,rec5V70sIuIgpOzDT,173.06,-23.06,150,September Speaker,24-09-2019,MU 215,113.33,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recZdw5TjWrRTj4kp,6,4,10,September Speaker,24-09-2019,MU 215,6,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,rectLnkwVg4AIgY0R,13.45,11.55,25,September Speaker,24-09-2019,MU 215,13.45,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recRQdaiKCxFAlPCy,295.12,4.88,300,Registration,01-09-2019,Campus Common,295.12,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,rec1bG6HSft7XIvTP,121.14,28.86,150,October Meeting,08-10-2019,MU 215,69.33,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,rec1bG6HSft7XIvTP,121.14,28.86,150,October Meeting,08-10-2019,MU 215,51.81,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recTxecmwIhCdIKvl,54.25,0.75,55,October Meeting,08-10-2019,MU 215,54.25,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recKjd7dcURsmP0KY,54.25,0.75,55,November Meeting,05-11-2019,MU 215,54.25,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recexNBMuCY9emh6y,174.25,-24.25,150,November Meeting,05-11-2019,MU 215,50.13,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recexNBMuCY9emh6y,174.25,-24.25,150,November Meeting,05-11-2019,MU 215,124.12,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,103.62,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,28.15,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,195.3,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recvKTAWAFKkVNnXQ,122.06,27.94,150,Yearly Kickoff,03-09-2019,MU 215,122.06,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recMc8TbR76rmUSHG,54.25,0.75,55,September Meeting,10-09-2019,MU 215,54.25,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recwXIiKoBMjXJsGZ,101.94,48.06,150,September Meeting,10-09-2019,MU 215,51.81,50,Mc Lean,Fairfax County,Virginia
recEymrwCUKxiiosI,Adele,Deleon,adele.deleon@lpu.edu,Member,475-555-3802,22101,Recreation Administration,College of Education & Human Services,recwXIiKoBMjXJsGZ,101.94,48.06,150,September Meeting,10-09-2019,MU 215,50.13,50,Mc Lean,Fairfax County,Virginia
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recJOc7f9KgpgJm5q,6,4,10,October Speaker,22-10-2019,MU 215,6,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recZuCiQzCDAs4zDQ,13.45,11.55,25,October Speaker,22-10-2019,MU 215,13.45,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recr60T1tLsfdICV8,154.34,0.66,155,October Speaker,22-10-2019,MU 215,92.82,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recr60T1tLsfdICV8,154.34,0.66,155,October Speaker,22-10-2019,MU 215,61.52,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recsI0IzpUuxl2bPh,67.81,7.19,75,October Speaker,22-10-2019,MU 215,67.81,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,rec0QmEc3cSQFQ6V2,67.81,7.19,75,September Speaker,24-09-2019,MU 215,67.81,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,rec5V70sIuIgpOzDT,173.06,-23.06,150,September Speaker,24-09-2019,MU 215,59.73,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,rec5V70sIuIgpOzDT,173.06,-23.06,150,September Speaker,24-09-2019,MU 215,113.33,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recZdw5TjWrRTj4kp,6,4,10,September Speaker,24-09-2019,MU 215,6,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,rectLnkwVg4AIgY0R,13.45,11.55,25,September Speaker,24-09-2019,MU 215,13.45,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recRQdaiKCxFAlPCy,295.12,4.88,300,Registration,01-09-2019,Campus Common,295.12,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,rec1bG6HSft7XIvTP,121.14,28.86,150,October Meeting,08-10-2019,MU 215,69.33,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,rec1bG6HSft7XIvTP,121.14,28.86,150,October Meeting,08-10-2019,MU 215,51.81,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recTxecmwIhCdIKvl,54.25,0.75,55,October Meeting,08-10-2019,MU 215,54.25,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recN9yY7okNrFps0Y,74.59,0.41,75,November Speaker,19-11-2019,MU 215,74.59,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recTUGXxhTaFZ2qkg,6,4,10,November Speaker,19-11-2019,MU 215,6,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recutlCwBNym7tS12,16.28,8.72,25,November Speaker,19-11-2019,MU 215,16.28,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,reczf4LoOK6z7oOec,122.33,27.67,150,November Speaker,19-11-2019,MU 215,62.6,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,reczf4LoOK6z7oOec,122.33,27.67,150,November Speaker,19-11-2019,MU 215,59.73,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recKjd7dcURsmP0KY,54.25,0.75,55,November Meeting,05-11-2019,MU 215,54.25,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recexNBMuCY9emh6y,174.25,-24.25,150,November Meeting,05-11-2019,MU 215,50.13,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recexNBMuCY9emh6y,174.25,-24.25,150,November Meeting,05-11-2019,MU 215,124.12,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,103.62,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,28.15,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,195.3,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recvKTAWAFKkVNnXQ,122.06,27.94,150,Yearly Kickoff,03-09-2019,MU 215,122.06,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recMc8TbR76rmUSHG,54.25,0.75,55,September Meeting,10-09-2019,MU 215,54.25,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recwXIiKoBMjXJsGZ,101.94,48.06,150,September Meeting,10-09-2019,MU 215,51.81,50,Cary,Wake County,North Carolina
recsTO4OZIF9rbubk,Madelyn,Nicholson,madelyn.nicholson@lpu.edu,Member,466-555-3483,27511,Human Development and Family Studies,College of Education & Human Services,recwXIiKoBMjXJsGZ,101.94,48.06,150,September Meeting,10-09-2019,MU 215,50.13,50,Cary,Wake County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recJOc7f9KgpgJm5q,6,4,10,October Speaker,22-10-2019,MU 215,6,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recZuCiQzCDAs4zDQ,13.45,11.55,25,October Speaker,22-10-2019,MU 215,13.45,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recr60T1tLsfdICV8,154.34,0.66,155,October Speaker,22-10-2019,MU 215,92.82,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recr60T1tLsfdICV8,154.34,0.66,155,October Speaker,22-10-2019,MU 215,61.52,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recsI0IzpUuxl2bPh,67.81,7.19,75,October Speaker,22-10-2019,MU 215,67.81,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,rec0QmEc3cSQFQ6V2,67.81,7.19,75,September Speaker,24-09-2019,MU 215,67.81,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,rec5V70sIuIgpOzDT,173.06,-23.06,150,September Speaker,24-09-2019,MU 215,59.73,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,rec5V70sIuIgpOzDT,173.06,-23.06,150,September Speaker,24-09-2019,MU 215,113.33,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recZdw5TjWrRTj4kp,6,4,10,September Speaker,24-09-2019,MU 215,6,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,rectLnkwVg4AIgY0R,13.45,11.55,25,September Speaker,24-09-2019,MU 215,13.45,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recRQdaiKCxFAlPCy,295.12,4.88,300,Registration,01-09-2019,Campus Common,295.12,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,rec1bG6HSft7XIvTP,121.14,28.86,150,October Meeting,08-10-2019,MU 215,69.33,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,rec1bG6HSft7XIvTP,121.14,28.86,150,October Meeting,08-10-2019,MU 215,51.81,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recTxecmwIhCdIKvl,54.25,0.75,55,October Meeting,08-10-2019,MU 215,54.25,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recN9yY7okNrFps0Y,74.59,0.41,75,November Speaker,19-11-2019,MU 215,74.59,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recTUGXxhTaFZ2qkg,6,4,10,November Speaker,19-11-2019,MU 215,6,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recutlCwBNym7tS12,16.28,8.72,25,November Speaker,19-11-2019,MU 215,16.28,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,reczf4LoOK6z7oOec,122.33,27.67,150,November Speaker,19-11-2019,MU 215,62.6,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,reczf4LoOK6z7oOec,122.33,27.67,150,November Speaker,19-11-2019,MU 215,59.73,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recKjd7dcURsmP0KY,54.25,0.75,55,November Meeting,05-11-2019,MU 215,54.25,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recexNBMuCY9emh6y,174.25,-24.25,150,November Meeting,05-11-2019,MU 215,50.13,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recexNBMuCY9emh6y,174.25,-24.25,150,November Meeting,05-11-2019,MU 215,124.12,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,103.62,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,28.15,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recca5tkvdQgoLKZz,327.07,22.93,350,Yearly Kickoff,03-09-2019,MU 215,195.3,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recvKTAWAFKkVNnXQ,122.06,27.94,150,Yearly Kickoff,03-09-2019,MU 215,122.06,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recMc8TbR76rmUSHG,54.25,0.75,55,September Meeting,10-09-2019,MU 215,54.25,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recwXIiKoBMjXJsGZ,101.94,48.06,150,September Meeting,10-09-2019,MU 215,51.81,50,Lincolnton,Lincoln County,North Carolina
recQaxyXBQG5BBtD0,Dean,O'Reilly,dean.o'reilly@lpu.edu,Member,809-555-3360,28092,Agricultural Education,College of Agriculture and Applied Sciences,recwXIiKoBMjXJsGZ,101.94,48.06,150,September Meeting,10-09-2019,MU 215,50.13,50,Lincolnton,Lincoln County,North Carolina
rec280Sk7o31iG0Tx,Grant,Gilmour,grant.gilmour@lpu.edu,Member,403-555-1310,29440,Electrical Engineering,College of Engineering,recJOc7f9KgpgJm5q,6,4,10,October Speaker,22-10-2019,MU 215,6,50,Georgetown,Georgetown County,South Carolina
rec280Sk7o31iG0Tx,Grant,Gilmour,grant.gilmour@lpu.edu,Member,403-555-1310,29440,Electrical Engineering,College of Engineering,recZuCiQzCDAs4zDQ,13.45,11.55,25,October Speaker,22-10-2019,MU 215,13.45,50,Georgetown,Georgetown County,South Carolina
rec280Sk7o31iG0Tx,Grant,Gilmour,grant.gilmour@lpu.edu,Member,403-555-1310,29440,Electrical Engineering,College of Engineering,recr60T1tLsfdICV8,154.34,0.66,155,October Speaker,22-10-2019,MU 215,92.82,50,Georgetown,Georgetown County,South Carolina
rec280Sk7o31iG0Tx,Grant,Gilmour,grant.gilmour@lpu.edu,Member,403-555-1310,29440,Electrical Engineering,College of Engineering,recr60T1tLsfdICV8,154.34,0.66,155,October Speaker,22-10-2019,MU 215,61.52,50,Georgetown,Georgetown County,South Carolina
rec280Sk7o31iG0Tx,Grant,Gilmour,grant.gilmour@lpu.edu,Member,403-555-1310,29440,Electrical Engineering,College of Engineering,recsI0IzpUuxl2bPh,67.81,7.19,75,October Speaker,22-10-2019,MU 215,67.81,50,Georgetown,Georgetown County,South Carolina
rec280Sk7o31iG0Tx,Grant,Gilmour,grant.gilmour@lpu.edu,Member,403-555-1310,29440,Electrical Engineering,College of Engineering,rec0QmEc3cSQFQ6V2,67.81,7.19,75,September Speaker,24-09-2019,MU 215,67.81,50,Georgetown,Georgetown County,South Carolina
rec280Sk7o31iG0Tx,Grant,Gilmour,grant.gilmour@lpu.edu,Member,403-555-1310,29440,Electrical Engineering,College of Engineering,rec5V70sIuIgpOzDT,173.06,-23.06,150,September Speaker,24-09-2019,MU 215,59.73,50,Georgetown,Georgetown County,South Carolina
rec280Sk7o31iG0Tx,Grant,Gilmour,grant.gilmour@lpu.edu,Member,403-555-1310,29440,Electrical Engineering,College of Engineering,rec5V70sIuIgpOzDT,173.06,-23.06,150,September Speaker,24-09-2019,MU 215,113.33,50,Georgetown,Georgetown County,South Carolina
